cve_id,published,date_added,delay_days,cvss_v31_score,cvss_v31_severity,cvss_source,cvss_is_primary,vendor,product,cwe,known_ransomware,in_primary_sample
CVE-2024-38213,2024-08-13,2024-08-13,0,6.5,MEDIUM,secure@microsoft.com,0,Microsoft,Windows,CWE-693,Unknown,1
CVE-2024-38217,2024-09-10,2024-09-10,0,5.4,MEDIUM,secure@microsoft.com,0,Microsoft,Windows,CWE-693,Unknown,1
CVE-2024-38226,2024-09-10,2024-09-10,0,7.3,HIGH,secure@microsoft.com,0,Microsoft,Publisher,CWE-693,Unknown,1
CVE-2024-38475,2024-07-01,2025-05-01,304,9.1,CRITICAL,nvd@nist.gov,1,Apache,HTTP Server,CWE-116,Unknown,1
CVE-2024-38812,2024-09-17,2024-11-20,64,9.8,CRITICAL,nvd@nist.gov,1,VMware,vCenter Server,CWE-122,Unknown,1
CVE-2024-38813,2024-09-17,2024-11-20,64,9.8,CRITICAL,nvd@nist.gov,1,VMware,vCenter Server,CWE-250,Unknown,1
CVE-2024-38856,2024-08-05,2024-08-27,22,9.8,CRITICAL,nvd@nist.gov,1,Apache,OFBiz,CWE-863,Unknown,1
CVE-2024-39717,2024-08-22,2024-08-23,1,7.2,HIGH,nvd@nist.gov,1,Versa,Director,CWE-434,Unknown,1
CVE-2024-39891,2024-07-02,2024-07-23,21,5.3,MEDIUM,nvd@nist.gov,1,Twilio,Authy,CWE-203,Unknown,1
CVE-2024-4040,2024-04-22,2024-04-24,2,10.0,CRITICAL,nvd@nist.gov,1,CrushFTP,CrushFTP,CWE-1336,Unknown,1
CVE-2024-40711,2024-09-07,2024-10-17,40,9.8,CRITICAL,nvd@nist.gov,1,Veeam,Backup & Replication,CWE-502,Known,1
CVE-2024-40766,2024-08-23,2024-09-09,17,9.8,CRITICAL,nvd@nist.gov,1,SonicWall,SonicOS,CWE-284,Known,1
CVE-2024-40890,2025-02-04,2025-02-11,7,8.8,HIGH,security@zyxel.com.tw,0,Zyxel,DSL CPE Devices,CWE-78,Unknown,1
CVE-2024-40891,2025-02-04,2025-02-11,7,8.8,HIGH,security@zyxel.com.tw,0,Zyxel,DSL CPE Devices,CWE-78,Unknown,1
CVE-2024-41710,2024-08-12,2025-02-12,184,7.2,HIGH,nvd@nist.gov,1,Mitel,SIP Phones,CWE-88,Unknown,1
CVE-2024-41713,2024-10-21,2025-01-07,78,9.1,CRITICAL,nvd@nist.gov,1,Mitel,MiCollab,CWE-22,Known,1
CVE-2024-42009,2024-08-05,2025-06-09,308,9.3,CRITICAL,nvd@nist.gov,1,Roundcube,Webmail,CWE-79,Unknown,1
CVE-2024-43047,2024-10-07,2024-10-08,1,7.8,HIGH,product-security@qualcomm.com,0,Qualcomm,Multiple Chipsets ,CWE-416,Unknown,1
CVE-2024-43093,2024-11-13,2024-11-07,-6,7.3,HIGH,nvd@nist.gov,1,Android,Framework,,Unknown,1
CVE-2024-43451,2024-11-12,2024-11-12,0,6.5,MEDIUM,secure@microsoft.com,0,Microsoft,Windows,CWE-73,Unknown,1
CVE-2024-43461,2024-09-10,2024-09-16,6,8.8,HIGH,secure@microsoft.com,0,Microsoft,Windows,CWE-451,Unknown,1
CVE-2024-43468,2024-10-08,2026-02-12,492,9.8,CRITICAL,secure@microsoft.com,0,Microsoft,Configuration Manager,CWE-89,Unknown,1
CVE-2024-43572,2024-10-08,2024-10-08,0,7.8,HIGH,secure@microsoft.com,0,Microsoft,Windows,CWE-707,Unknown,1
CVE-2024-43573,2024-10-08,2024-10-08,0,8.1,HIGH,nvd@nist.gov,1,Microsoft,Windows,CWE-79,Unknown,1
CVE-2024-4358,2024-05-29,2024-06-13,15,9.8,CRITICAL,nvd@nist.gov,1,Progress,Telerik Report Server,CWE-290,Unknown,1
CVE-2024-44308,2024-11-20,2024-11-21,1,8.8,HIGH,nvd@nist.gov,1,Apple,Multiple Products,,Unknown,1
CVE-2024-44309,2024-11-20,2024-11-21,1,6.3,MEDIUM,nvd@nist.gov,1,Apple,Multiple Products,CWE-79,Unknown,1
CVE-2024-45195,2024-09-04,2025-02-04,153,7.5,HIGH,nvd@nist.gov,1,Apache,OFBiz,CWE-425,Unknown,1
CVE-2024-45519,2024-10-02,2024-10-03,1,9.8,CRITICAL,nvd@nist.gov,1,Synacor,Zimbra Collaboration Suite (ZCS),CWE-284,Unknown,1
CVE-2024-4577,2024-06-09,2024-06-12,3,9.8,CRITICAL,nvd@nist.gov,1,PHP Group,PHP,CWE-78,Known,1
CVE-2024-4610,2024-06-07,2024-06-12,5,7.8,HIGH,nvd@nist.gov,1,Arm,Mali GPU Kernel Driver,CWE-416,Unknown,1
CVE-2024-4671,2024-05-14,2024-05-13,-1,9.6,CRITICAL,nvd@nist.gov,1,Google,Chromium,CWE-416,Unknown,1
CVE-2024-47575,2024-10-23,2024-10-23,0,9.8,CRITICAL,nvd@nist.gov,1,Fortinet,FortiManager,CWE-306,Unknown,1
CVE-2024-4761,2024-05-14,2024-05-16,2,8.8,HIGH,nvd@nist.gov,1,Google,Chromium V8,CWE-787,Unknown,1
CVE-2024-48248,2025-03-04,2025-03-19,15,8.6,HIGH,nvd@nist.gov,1,NAKIVO,Backup and Replication,CWE-36,Unknown,1
CVE-2024-4879,2024-07-10,2024-07-29,19,9.8,CRITICAL,nvd@nist.gov,1,ServiceNow,"Utah, Vancouver, and Washington DC Now Platform",CWE-1287,Unknown,1
CVE-2024-4885,2024-06-25,2025-03-03,251,9.8,CRITICAL,nvd@nist.gov,1,Progress,WhatsUp Gold,CWE-22,Unknown,1
CVE-2024-49035,2024-11-26,2025-02-25,91,9.8,CRITICAL,nvd@nist.gov,1,Microsoft,Partner Center,CWE-269,Unknown,1
CVE-2024-49039,2024-11-12,2024-11-12,0,8.8,HIGH,secure@microsoft.com,0,Microsoft,Windows,CWE-287,Known,1
CVE-2024-49138,2024-12-12,2024-12-10,-2,7.8,HIGH,secure@microsoft.com,0,Microsoft,Windows,CWE-122,Unknown,1
CVE-2024-4947,2024-05-15,2024-05-20,5,9.6,CRITICAL,nvd@nist.gov,1,Google,Chromium V8,CWE-843,Unknown,1
CVE-2024-4978,2024-05-23,2024-05-29,6,8.4,HIGH,nvd@nist.gov,1,Justice AV Solutions,Viewer ,CWE-506,Unknown,1
CVE-2024-50302,2024-11-19,2025-03-04,105,5.5,MEDIUM,nvd@nist.gov,1,Linux,Kernel,CWE-908,Unknown,1
CVE-2024-50603,2025-01-08,2025-01-16,8,9.8,CRITICAL,nvd@nist.gov,1,Aviatrix,Controllers,CWE-78,Unknown,1
CVE-2024-50623,2024-10-28,2024-12-13,46,9.8,CRITICAL,nvd@nist.gov,1,Cleo,Multiple Products,CWE-434,Known,1
CVE-2024-51378,2024-10-29,2024-12-04,36,9.8,CRITICAL,nvd@nist.gov,1,CyberPersons,CyberPanel,CWE-276,Known,1
CVE-2024-51567,2024-10-29,2024-11-07,9,9.8,CRITICAL,nvd@nist.gov,1,CyberPersons,CyberPanel,CWE-276,Known,1
CVE-2024-5217,2024-07-10,2024-07-29,19,9.8,CRITICAL,nvd@nist.gov,1,ServiceNow,"Utah, Vancouver, and Washington DC Now Platform",CWE-184,Unknown,1
CVE-2024-5274,2024-05-28,2024-05-28,0,9.6,CRITICAL,nvd@nist.gov,1,Google,Chromium V8,CWE-843,Unknown,1
CVE-2024-53104,2024-12-02,2025-02-05,65,7.8,HIGH,nvd@nist.gov,1,Linux,Kernel,CWE-787,Unknown,1
CVE-2024-53150,2024-12-24,2025-04-09,106,7.1,HIGH,nvd@nist.gov,1,Linux,Kernel,CWE-125,Unknown,1
CVE-2024-53197,2024-12-27,2025-04-09,103,7.8,HIGH,134c704f-9b21-4f2e-91b3-4a467353bcc0,0,Linux,Kernel,CWE-787,Unknown,1
CVE-2024-53704,2025-01-09,2025-02-18,40,9.8,CRITICAL,nvd@nist.gov,1,SonicWall,SonicOS,CWE-287,Known,1
CVE-2024-54085,2025-03-11,2025-06-25,106,9.8,CRITICAL,nvd@nist.gov,1,AMI,MegaRAC SPx,CWE-290,Unknown,1
CVE-2024-55550,2024-12-10,2025-01-07,28,2.7,LOW,nvd@nist.gov,1,Mitel,MiCollab,CWE-22,Known,1
CVE-2024-55591,2025-01-14,2025-01-14,0,9.8,CRITICAL,nvd@nist.gov,1,Fortinet,FortiOS and FortiProxy,CWE-288,Known,1
CVE-2024-55956,2024-12-13,2024-12-17,4,9.8,CRITICAL,nvd@nist.gov,1,Cleo,Multiple Products,CWE-276,Known,1
CVE-2024-56145,2024-12-18,2025-06-02,166,9.8,CRITICAL,nvd@nist.gov,1,Craft CMS,Craft CMS,CWE-94,Unknown,1
CVE-2024-57726,2025-01-15,2026-04-24,464,9.9,CRITICAL,nvd@nist.gov,1,SimpleHelp ,SimpleHelp,CWE-862,Known,1
CVE-2024-57727,2025-01-15,2025-02-13,29,7.5,HIGH,nvd@nist.gov,1,SimpleHelp ,SimpleHelp,CWE-22,Known,1
CVE-2024-57728,2025-01-15,2026-04-24,464,7.2,HIGH,nvd@nist.gov,1,SimpleHelp ,SimpleHelp,CWE-22,Known,1
CVE-2024-57968,2025-02-03,2025-03-10,35,8.8,HIGH,nvd@nist.gov,1,Advantive,VeraCore,CWE-434,Unknown,1
CVE-2024-58136,2025-04-10,2025-05-02,22,9.8,CRITICAL,nvd@nist.gov,1,Yiiframework,Yii,CWE-424,Unknown,1
CVE-2024-5910,2024-07-10,2024-11-07,120,9.8,CRITICAL,nvd@nist.gov,1,Palo Alto Networks,Expedition,CWE-306,Unknown,1
CVE-2024-6047,2024-06-17,2025-05-07,324,9.8,CRITICAL,twcert@cert.org.tw,0,GeoVision,Multiple Devices,CWE-78,Unknown,1
CVE-2024-6670,2024-08-29,2024-09-16,18,9.8,CRITICAL,nvd@nist.gov,1,Progress,WhatsUp Gold,CWE-89,Known,1
CVE-2024-7262,2024-08-15,2024-09-03,19,7.8,HIGH,nvd@nist.gov,1,Kingsoft,WPS Office,CWE-22,Unknown,1
CVE-2024-7399,2024-08-12,2026-04-24,620,9.8,CRITICAL,nvd@nist.gov,1,Samsung,MagicINFO 9 Server,CWE-22,Unknown,1
CVE-2024-7593,2024-08-13,2024-09-24,42,9.8,CRITICAL,nvd@nist.gov,1,Ivanti,Virtual Traffic Manager,CWE-287,Unknown,1
CVE-2024-7694,2024-08-12,2026-02-17,554,7.2,HIGH,twcert@cert.org.tw,0,TeamT5,ThreatSonar Anti-Ransomware,CWE-434,Unknown,1
CVE-2024-7965,2024-08-21,2024-08-28,7,8.8,HIGH,nvd@nist.gov,1,Google,Chromium V8,CWE-358,Unknown,1
CVE-2024-7971,2024-08-21,2024-08-26,5,9.6,CRITICAL,nvd@nist.gov,1,Google,Chromium V8,CWE-843,Unknown,1
CVE-2024-8068,2024-11-12,2025-08-25,286,8.0,HIGH,nvd@nist.gov,1,Citrix,Session Recording,CWE-269,Unknown,1
CVE-2024-8069,2024-11-12,2025-08-25,286,8.0,HIGH,nvd@nist.gov,1,Citrix,Session Recording,CWE-502,Unknown,1
CVE-2024-8190,2024-09-10,2024-09-13,3,7.2,HIGH,nvd@nist.gov,1,Ivanti,Cloud Services Appliance,CWE-78,Unknown,1
CVE-2024-8956,2024-09-17,2024-11-04,48,9.1,CRITICAL,nvd@nist.gov,1,PTZOptics,PT30X-SDI/NDI Cameras,CWE-287,Unknown,1
CVE-2024-8957,2024-09-17,2024-11-04,48,7.2,HIGH,nvd@nist.gov,1,PTZOptics,PT30X-SDI/NDI Cameras,CWE-78,Unknown,1
CVE-2024-8963,2024-09-19,2024-09-19,0,9.1,CRITICAL,nvd@nist.gov,1,Ivanti,Cloud Services Appliance (CSA),CWE-22,Unknown,1
CVE-2024-9379,2024-10-08,2024-10-09,1,7.2,HIGH,nvd@nist.gov,1,Ivanti,Cloud Services Appliance (CSA),CWE-89,Unknown,1
CVE-2024-9380,2024-10-08,2024-10-09,1,7.2,HIGH,nvd@nist.gov,1,Ivanti,Cloud Services Appliance (CSA),CWE-77,Unknown,1
CVE-2024-9463,2024-10-09,2024-11-14,36,7.5,HIGH,nvd@nist.gov,1,Palo Alto Networks,Expedition,CWE-78,Unknown,1
CVE-2024-9465,2024-10-09,2024-11-14,36,9.1,CRITICAL,nvd@nist.gov,1,Palo Alto Networks,Expedition,CWE-89,Unknown,1
CVE-2024-9474,2024-11-18,2024-11-18,0,7.2,HIGH,nvd@nist.gov,1,Palo Alto Networks,PAN-OS,CWE-77,Known,1
CVE-2024-9537,2024-10-18,2024-10-21,3,9.8,CRITICAL,nvd@nist.gov,1,ScienceLogic,SL1,,Unknown,1
CVE-2024-9680,2024-10-09,2024-10-15,6,9.8,CRITICAL,nvd@nist.gov,1,Mozilla,Firefox,CWE-416,Known,1
CVE-2025-0108,2025-02-12,2025-02-18,6,9.1,CRITICAL,nvd@nist.gov,1,Palo Alto Networks,PAN-OS,CWE-306,Unknown,1
CVE-2025-0111,2025-02-12,2025-02-20,8,6.5,MEDIUM,nvd@nist.gov,1,Palo Alto Networks,PAN-OS,CWE-73,Unknown,1
CVE-2025-0282,2025-01-08,2025-01-08,0,9.0,CRITICAL,nvd@nist.gov,1,Ivanti,"Connect Secure, Policy Secure, and ZTA Gateways",CWE-121,Known,1
CVE-2025-0411,2025-01-25,2025-02-06,12,7.0,HIGH,nvd@nist.gov,1,7-Zip,7-Zip,CWE-693,Unknown,1
CVE-2025-0994,2025-02-06,2025-02-07,1,8.8,HIGH,nvd@nist.gov,1,Trimble,Cityworks,CWE-502,Unknown,1
CVE-2025-10035,2025-09-18,2025-09-29,11,9.8,CRITICAL,nvd@nist.gov,1,Fortra,GoAnywhere MFT,CWE-502,Known,1
CVE-2025-10585,2025-09-24,2025-09-23,-1,9.8,CRITICAL,nvd@nist.gov,1,Google,Chromium V8,CWE-843,Unknown,1
CVE-2025-11371,2025-10-09,2025-11-04,26,7.5,HIGH,134c704f-9b21-4f2e-91b3-4a467353bcc0,0,Gladinet,CentreStack and Triofox,CWE-552,Unknown,1
CVE-2025-11953,2025-11-03,2026-02-05,94,9.8,CRITICAL,reefs@jfrog.com,0,React Native Community,CLI,CWE-78,Unknown,1
CVE-2025-12480,2025-11-10,2025-11-12,2,9.1,CRITICAL,mandiant-cve@google.com,0,Gladinet,Triofox,CWE-284,Unknown,1
CVE-2025-1316,2025-03-05,2025-03-19,14,9.8,CRITICAL,nvd@nist.gov,1,Edimax,IC-7100 IP Camera,CWE-78,Unknown,1
CVE-2025-13223,2025-11-17,2025-11-19,2,8.8,HIGH,134c704f-9b21-4f2e-91b3-4a467353bcc0,0,Google,Chromium V8,CWE-843,Unknown,1
CVE-2025-14174,2025-12-12,2025-12-12,0,8.8,HIGH,134c704f-9b21-4f2e-91b3-4a467353bcc0,0,Google,Chromium,,Unknown,1
CVE-2025-14611,2025-12-12,2025-12-15,3,9.8,CRITICAL,nvd@nist.gov,1,Gladinet,CentreStack and Triofox,CWE-798,Unknown,1
CVE-2025-14733,2025-12-19,2025-12-19,0,9.8,CRITICAL,nvd@nist.gov,1,WatchGuard,Firebox,CWE-787,Unknown,1
CVE-2025-14847,2025-12-19,2025-12-29,10,7.5,HIGH,cna@mongodb.com,0,MongoDB,MongoDB and MongoDB Server,CWE-130,Unknown,1
CVE-2025-15556,2026-02-03,2026-02-12,9,7.5,HIGH,nvd@nist.gov,1,Notepad++,Notepad++,CWE-494,Unknown,1
CVE-2025-1976,2025-04-24,2025-04-28,4,6.7,MEDIUM,nvd@nist.gov,1,Broadcom,Brocade Fabric OS,CWE-94,Unknown,1
CVE-2025-20281,2025-06-25,2025-07-28,33,10.0,CRITICAL,psirt@cisco.com,0,Cisco,Identity Services Engine,CWE-74,Unknown,1
CVE-2025-20333,2025-09-25,2025-09-25,0,9.9,CRITICAL,psirt@cisco.com,0,Cisco,Secure Firewall Adaptive Security Appliance and Secure Firewall Threat Defense,CWE-120,Unknown,1
CVE-2025-20337,2025-07-16,2025-07-28,12,10.0,CRITICAL,psirt@cisco.com,0,Cisco,Identity Services Engine,CWE-74,Unknown,1
CVE-2025-20352,2025-09-24,2025-09-29,5,7.7,HIGH,psirt@cisco.com,0,Cisco,IOS and IOS XE,CWE-121,Unknown,1
CVE-2025-20362,2025-09-25,2025-09-25,0,8.6,HIGH,nvd@nist.gov,1,Cisco,Secure Firewall Adaptive Security Appliance and Secure Firewall Threat Defense,CWE-862,Unknown,1
CVE-2025-20393,2025-12-17,2025-12-17,0,10.0,CRITICAL,psirt@cisco.com,0,Cisco,Multiple Products,CWE-20,Unknown,1
CVE-2025-21042,2025-09-12,2025-11-10,59,9.8,CRITICAL,nvd@nist.gov,1,Samsung,Mobile Devices,CWE-787,Unknown,1
CVE-2025-21043,2025-09-12,2025-10-02,20,9.8,CRITICAL,nvd@nist.gov,1,Samsung,Mobile Devices,CWE-787,Unknown,1
CVE-2025-21333,2025-01-14,2025-01-14,0,7.8,HIGH,secure@microsoft.com,0,Microsoft,Windows,CWE-122,Unknown,1
CVE-2025-21334,2025-01-14,2025-01-14,0,7.8,HIGH,secure@microsoft.com,0,Microsoft,Windows,CWE-416,Unknown,1
CVE-2025-21335,2025-01-14,2025-01-14,0,7.8,HIGH,secure@microsoft.com,0,Microsoft,Windows,CWE-416,Unknown,1
CVE-2025-21391,2025-02-11,2025-02-11,0,7.1,HIGH,secure@microsoft.com,0,Microsoft,Windows,CWE-59,Unknown,1
CVE-2025-21418,2025-02-11,2025-02-11,0,7.8,HIGH,secure@microsoft.com,0,Microsoft,Windows,CWE-122,Unknown,1
CVE-2025-21479,2025-06-03,2025-06-03,0,8.6,HIGH,product-security@qualcomm.com,0,Qualcomm,Multiple Chipsets,CWE-863,Unknown,1
CVE-2025-21480,2025-06-03,2025-06-03,0,8.6,HIGH,product-security@qualcomm.com,0,Qualcomm,Multiple Chipsets,CWE-863,Unknown,1
CVE-2025-21590,2025-03-12,2025-03-13,1,4.4,MEDIUM,sirt@juniper.net,0,Juniper,Junos OS,CWE-653,Unknown,1
CVE-2025-22224,2025-03-04,2025-03-04,0,8.2,HIGH,nvd@nist.gov,1,VMware,ESXi and Workstation,CWE-367,Unknown,1
CVE-2025-22225,2025-03-04,2025-03-04,0,8.2,HIGH,nvd@nist.gov,1,VMware,ESXi,CWE-123,Known,1
CVE-2025-22226,2025-03-04,2025-03-04,0,6.0,MEDIUM,nvd@nist.gov,1,VMware,"ESXi, Workstation, and Fusion",CWE-125,Unknown,1
CVE-2025-22457,2025-04-03,2025-04-04,1,9.8,CRITICAL,nvd@nist.gov,1,Ivanti,"Connect Secure, Policy Secure, and ZTA Gateways",CWE-121,Known,1
CVE-2025-23006,2025-01-23,2025-01-24,1,9.8,CRITICAL,nvd@nist.gov,1,SonicWall,SMA1000 Appliances,CWE-502,Known,1
CVE-2025-23209,2025-01-18,2025-02-20,33,8.1,HIGH,nvd@nist.gov,1,Craft CMS,Craft CMS,CWE-94,Unknown,1
CVE-2025-24016,2025-02-10,2025-06-10,120,9.9,CRITICAL,security-advisories@github.com,0,Wazuh,Wazuh Server,CWE-502,Unknown,1
CVE-2025-24054,2025-03-11,2025-04-17,37,5.4,MEDIUM,nvd@nist.gov,1,Microsoft,Windows,CWE-73,Unknown,1
CVE-2025-24085,2025-01-27,2025-01-29,2,10.0,CRITICAL,nvd@nist.gov,1,Apple,Multiple Products,CWE-416,Unknown,1
CVE-2025-24200,2025-02-10,2025-02-12,2,6.1,MEDIUM,nvd@nist.gov,1,Apple,iOS and iPadOS,CWE-863,Unknown,1
CVE-2025-24201,2025-03-11,2025-03-13,2,10.0,CRITICAL,nvd@nist.gov,1,Apple,Multiple Products,CWE-787,Unknown,1
CVE-2025-24472,2025-02-11,2025-03-18,35,8.1,HIGH,psirt@fortinet.com,0,Fortinet,FortiOS and FortiProxy,CWE-288,Known,1
CVE-2025-24813,2025-03-10,2025-04-01,22,9.8,CRITICAL,nvd@nist.gov,1,Apache,Tomcat,CWE-44,Unknown,1
CVE-2025-24893,2025-02-20,2025-10-30,252,9.8,CRITICAL,nvd@nist.gov,1,XWiki,Platform,CWE-95,Unknown,1
CVE-2025-24983,2025-03-11,2025-03-11,0,7.0,HIGH,secure@microsoft.com,0,Microsoft,Windows,CWE-416,Unknown,1
CVE-2025-24984,2025-03-11,2025-03-11,0,4.6,MEDIUM,secure@microsoft.com,0,Microsoft,Windows,CWE-532,Unknown,1
CVE-2025-24985,2025-03-11,2025-03-11,0,7.8,HIGH,secure@microsoft.com,0,Microsoft,Windows,CWE-190,Unknown,1
CVE-2025-24989,2025-02-19,2025-02-21,2,9.8,CRITICAL,nvd@nist.gov,1,Microsoft,Power Pages,CWE-284,Unknown,1
CVE-2025-24990,2025-10-14,2025-10-14,0,7.8,HIGH,secure@microsoft.com,0,Microsoft,Windows,CWE-822,Unknown,1
CVE-2025-24991,2025-03-11,2025-03-11,0,5.5,MEDIUM,secure@microsoft.com,0,Microsoft,Windows,CWE-125,Unknown,1
CVE-2025-24993,2025-03-11,2025-03-11,0,7.8,HIGH,secure@microsoft.com,0,Microsoft,Windows,CWE-122,Unknown,1
CVE-2025-25181,2025-02-03,2025-03-10,35,7.5,HIGH,nvd@nist.gov,1,Advantive,VeraCore,CWE-89,Unknown,1
CVE-2025-25257,2025-07-17,2025-07-18,1,9.8,CRITICAL,nvd@nist.gov,1,Fortinet,FortiWeb,CWE-89,Unknown,1
CVE-2025-26399,2025-09-23,2026-03-09,167,9.8,CRITICAL,nvd@nist.gov,1,SolarWinds,Web Help Desk,CWE-502,Known,1
CVE-2025-26633,2025-03-11,2025-03-11,0,7.0,HIGH,secure@microsoft.com,0,Microsoft,Windows,CWE-707,Known,1
CVE-2025-27038,2025-06-03,2025-06-03,0,7.5,HIGH,product-security@qualcomm.com,0,Qualcomm,Multiple Chipsets,CWE-416,Unknown,1
CVE-2025-27363,2025-03-11,2025-05-06,56,8.1,HIGH,nvd@nist.gov,1,FreeType,FreeType,CWE-787,Unknown,1
CVE-2025-2746,2025-03-24,2025-10-20,210,9.8,CRITICAL,disclosure@vulncheck.com,0,Kentico,Xperience CMS,CWE-288,Unknown,1
CVE-2025-2747,2025-03-24,2025-10-20,210,9.8,CRITICAL,disclosure@vulncheck.com,0,Kentico,Xperience CMS,CWE-288,Unknown,1
CVE-2025-2749,2025-03-24,2026-04-20,392,7.2,HIGH,disclosure@vulncheck.com,0,Kentico,Kentico Xperience,CWE-22,Unknown,1
CVE-2025-2775,2025-05-07,2025-07-22,76,7.5,HIGH,nvd@nist.gov,1,SysAid,SysAid On-Prem,CWE-611,Unknown,1
CVE-2025-2776,2025-05-07,2025-07-22,76,9.8,CRITICAL,nvd@nist.gov,1,SysAid,SysAid On-Prem,CWE-611,Unknown,1
CVE-2025-2783,2025-03-26,2025-03-27,1,8.3,HIGH,134c704f-9b21-4f2e-91b3-4a467353bcc0,0,Google,Chromium Mojo,,Unknown,1
CVE-2025-27915,2025-03-12,2025-10-07,209,5.4,MEDIUM,134c704f-9b21-4f2e-91b3-4a467353bcc0,0,Synacor,Zimbra Collaboration Suite (ZCS),CWE-79,Unknown,1
CVE-2025-27920,2025-05-05,2025-05-19,14,8.8,HIGH,nvd@nist.gov,1,Srimax,Output Messenger,CWE-22,Unknown,1
CVE-2025-29635,2025-03-25,2026-04-24,395,7.2,HIGH,134c704f-9b21-4f2e-91b3-4a467353bcc0,0,D-Link,DIR-823X,CWE-77,Unknown,1
CVE-2025-29824,2025-04-08,2025-04-08,0,7.8,HIGH,secure@microsoft.com,0,Microsoft,Windows,CWE-416,Known,1
CVE-2025-30066,2025-03-15,2025-03-18,3,8.6,HIGH,nvd@nist.gov,1,tj-actions,changed-files GitHub Action,CWE-506,Unknown,1
CVE-2025-30154,2025-03-19,2025-03-24,5,8.6,HIGH,nvd@nist.gov,1,reviewdog,action-setup GitHub Action,CWE-506,Unknown,1
CVE-2025-30397,2025-05-13,2025-05-13,0,7.5,HIGH,secure@microsoft.com,0,Microsoft,Windows,CWE-843,Unknown,1
CVE-2025-30400,2025-05-13,2025-05-13,0,7.8,HIGH,secure@microsoft.com,0,Microsoft,Windows,CWE-416,Unknown,1
CVE-2025-30406,2025-04-03,2025-04-08,5,9.8,CRITICAL,nvd@nist.gov,1,Gladinet,CentreStack,CWE-321,Unknown,1
CVE-2025-31125,2025-03-31,2026-01-22,297,7.5,HIGH,nvd@nist.gov,1,Vite,Vitejs,CWE-200,Unknown,1
CVE-2025-31161,2025-04-03,2025-04-07,4,9.8,CRITICAL,nvd@nist.gov,1,CrushFTP,CrushFTP,CWE-305,Known,1
CVE-2025-31200,2025-04-16,2025-04-17,1,9.8,CRITICAL,134c704f-9b21-4f2e-91b3-4a467353bcc0,0,Apple,Multiple Products,,Unknown,1
CVE-2025-31201,2025-04-16,2025-04-17,1,9.8,CRITICAL,134c704f-9b21-4f2e-91b3-4a467353bcc0,0,Apple,Multiple Products,,Unknown,1
CVE-2025-31277,2025-07-30,2026-03-20,233,8.8,HIGH,134c704f-9b21-4f2e-91b3-4a467353bcc0,0,Apple,Multiple Products,CWE-119,Unknown,1
CVE-2025-31324,2025-04-24,2025-04-29,5,9.8,CRITICAL,nvd@nist.gov,1,SAP,NetWeaver,CWE-434,Known,1
CVE-2025-32432,2025-04-25,2026-03-20,329,10.0,CRITICAL,nvd@nist.gov,1,Craft CMS,Craft CMS,CWE-94,Unknown,1
CVE-2025-32433,2025-04-16,2025-06-09,54,10.0,CRITICAL,security-advisories@github.com,0,Erlang,Erlang/OTP,CWE-306,Unknown,1
CVE-2025-32463,2025-06-30,2025-09-29,91,7.8,HIGH,nvd@nist.gov,1,Sudo,Sudo,CWE-829,Unknown,1
CVE-2025-3248,2025-04-07,2025-05-05,28,9.8,CRITICAL,nvd@nist.gov,1,Langflow,Langflow,CWE-306,Known,1
CVE-2025-32701,2025-05-13,2025-05-13,0,7.8,HIGH,secure@microsoft.com,0,Microsoft,Windows,CWE-416,Unknown,1
CVE-2025-32706,2025-05-13,2025-05-13,0,7.8,HIGH,secure@microsoft.com,0,Microsoft,Windows,CWE-122,Unknown,1
CVE-2025-32709,2025-05-13,2025-05-13,0,7.8,HIGH,secure@microsoft.com,0,Microsoft,Windows,CWE-416,Unknown,1
CVE-2025-32756,2025-05-13,2025-05-14,1,9.8,CRITICAL,nvd@nist.gov,1,Fortinet,Multiple Products,CWE-124,Unknown,1
CVE-2025-32975,2025-06-24,2026-04-20,300,10.0,CRITICAL,134c704f-9b21-4f2e-91b3-4a467353bcc0,0,Quest,KACE Systems Management Appliance (SMA),CWE-287,Unknown,1
CVE-2025-33053,2025-06-10,2025-06-10,0,8.8,HIGH,secure@microsoft.com,0,Microsoft,Windows,CWE-73,Unknown,1
CVE-2025-33073,2025-06-10,2025-10-20,132,8.8,HIGH,secure@microsoft.com,0,Microsoft,Windows,CWE-284,Unknown,1
CVE-2025-34026,2025-05-21,2026-01-22,246,7.5,HIGH,nvd@nist.gov,1,Versa,Concerto,CWE-288,Unknown,1
CVE-2025-34028,2025-04-22,2025-05-02,10,10.0,CRITICAL,nvd@nist.gov,1,Commvault,Command Center,CWE-22,Unknown,1
CVE-2025-34291,2025-12-05,2026-05-21,167,8.8,HIGH,nvd@nist.gov,1,Langflow,Langflow,CWE-346,Unknown,1
CVE-2025-35939,2025-05-07,2025-06-02,26,5.3,MEDIUM,nvd@nist.gov,1,Craft CMS,Craft CMS,CWE-472,Unknown,1
CVE-2025-37164,2025-12-16,2026-01-07,22,9.8,CRITICAL,nvd@nist.gov,1,Hewlett Packard Enterprise (HPE),OneView,CWE-94,Unknown,1
CVE-2025-38352,2025-07-22,2025-09-04,44,7.8,HIGH,416baaa9-dc9f-4396-8d5f-8c081fb06d67,0,Linux,Kernel,CWE-367,Unknown,1
